geneID,Cond WT Rep 1,Cond WT Rep 2,Cond WT Rep 3,Cond Mt Rep 1,Cond Mt Rep 2,Cond Mt Rep 3
Solyc04g071670.1.1,3,1,1,12,16,3
Solyc04g071680.1.1,32,12,8,49,57,38
Solyc04g071690.2.1,146,295,569,157,96,94
Solyc04g071700.2.1,167,148,153,177,200,142
Solyc04g071710.2.1,267,266,300,376,426,344
Solyc04g071720.1.1,0,0,0,0,0,0
Solyc04g071730.2.1,198,227,392,253,190,156
Solyc04g071740.1.1,0,0,0,0,0,0
Solyc04g071750.2.1,645,422,321,1404,1208,1031
Solyc04g071760.2.1,96,144,266,72,54,42
Solyc04g071770.2.1,39,11,4,54,68,44
Solyc04g071780.2.1,0,0,0,14,4,16
Solyc04g071790.1.1,1,0,0,0,0,0
Solyc04g071800.2.1,1283,512,528,2761,2629,2092
Solyc04g071820.2.1,95,71,73,121,165,126
Solyc04g071850.1.1,0,0,0,2,0,0
Solyc04g071860.2.1,773,572,635,1054,1026,763
Solyc04g071870.1.1,156,131,76,240,185,140
Solyc04g071880.2.1,1509,1089,1066,1354,1207,944
Solyc04g071890.2.1,859,458,503,1315,1234,1055
Solyc04g071900.2.1,1948,872,916,2403,2288,1858
Solyc04g071910.1.1,0,0,0,0,0,0
Solyc04g071920.1.1,1,7,7,10,3,6
Solyc04g071930.2.1,237,220,129,264,283,197
Solyc04g071940.2.1,580,471,384,654,622,465
Solyc04g071950.1.1,0,0,0,0,0,0
Solyc04g071960.2.1,308,227,193,282,266,189
Solyc04g071970.2.1,252,266,176,468,542,337
Solyc04g071980.2.1,507,440,506,420,394,356
Solyc04g071990.2.1,3947,1068,1613,2246,1755,1587
Solyc04g072000.2.1,15,32,20,23,39,29
Solyc04g072010.2.1,110,96,177,112,104,83
Solyc04g072020.2.1,212,198,139,579,566,478
Solyc04g072030.1.1,714,619,270,2249,2266,1831
Solyc04g072040.1.1,1,2,0,76,134,68
Solyc04g072050.2.1,62,45,52,58,52,39
Solyc04g072060.2.1,409,440,857,338,343,329
Solyc04g072070.2.1,12,2,3,16,17,7
Solyc04g072080.1.1,0,0,0,0,0,0
Solyc04g072090.1.1,0,0,0,0,0,0
Solyc04g072100.1.1,0,0,1,0,0,0
Solyc04g072110.2.1,293,536,735,353,348,244
Solyc04g072120.2.1,671,574,860,889,745,600
Solyc04g072130.1.1,1269,1437,2005,841,617,633
Solyc04g072140.2.1,18,10,11,16,23,17
Solyc04g072150.1.1,139,106,89,199,179,155
Solyc04g072160.2.1,158,382,158,389,381,240
Solyc04g072170.1.1,26,18,12,49,50,46
Solyc04g072180.1.1,660,589,1374,695,532,573
Solyc04g072190.2.1,440,349,499,425,325,308
Solyc04g072200.1.1,181,57,46,246,204,163
Solyc04g072210.2.1,63,61,35,99,83,58
Solyc04g072220.2.1,957,517,358,1249,1239,857
Solyc04g072230.2.1,94,49,36,192,173,158
Solyc04g072240.2.1,410,409,368,1414,1492,1014
Solyc04g072250.2.1,0,0,4,0,0,0
Solyc04g072260.1.1,473,116,41,1466,1435,1187
Solyc04g072270.1.1,6,1,1,44,36,27
Solyc04g072280.2.1,4,0,0,16,19,31
Solyc04g072290.2.1,458,330,459,526,446,318
Solyc04g072300.1.1,0,0,0,0,0,0
Solyc04g072310.2.1,63,53,31,198,206,126
Solyc04g072320.1.1,0,0,0,8,4,1
Solyc04g072330.1.1,0,0,0,3,4,1
Solyc04g072340.1.1,0,0,0,0,0,0
Solyc04g072350.1.1,7,3,22,1,1,5
Solyc04g072360.1.1,18,11,13,7,6,8
Solyc04g072370.1.1,0,0,0,0,0,0
Solyc04g072380.2.1,396,353,573,309,267,208
Solyc04g072390.2.1,414,347,255,506,469,391
Solyc04g072400.2.1,448,332,248,525,490,336
Solyc04g072410.2.1,301,331,413,393,384,249
Solyc04g072420.1.1,0,0,0,0,0,0
Solyc04g072430.1.1,0,0,0,0,0,0
Solyc04g072440.2.1,313,261,298,484,523,356
Solyc04g072450.2.1,1742,1761,1934,2369,2390,1795
Solyc04g072460.2.1,101,68,96,318,260,216
Solyc04g072470.2.1,0,0,0,1,0,0
Solyc04g072480.2.1,18,20,45,7,4,1
Solyc04g072490.2.1,128,71,21,153,159,112
Solyc04g072500.1.1,170,129,103,210,190,143
Solyc04g072510.2.1,388,404,430,488,396,404
Solyc04g072520.1.1,212,278,207,401,380,310
Solyc04g072530.2.1,77,56,49,85,98,61
Solyc04g072540.2.1,160,126,55,249,214,181
Solyc04g072550.1.1,74,42,9,86,89,82
Solyc04g072560.2.1,801,577,587,812,784,591
Solyc04g072570.2.1,573,335,393,1040,1022,737
Solyc04g072580.1.1,0,2,0,111,98,78
Solyc04g072590.1.1,6,0,0,6,5,1
Solyc04g072600.1.1,2,2,0,8,5,3
Solyc04g072610.2.1,6,20,19,22,21,20
Solyc04g072620.1.1,2,1,1,2,2,1
Solyc04g072630.2.1,1356,587,266,1941,2071,1613
Solyc04g072640.2.1,356,366,282,368,375,284
Solyc04g072650.1.1,0,2,2,80,79,56
Solyc04g072660.2.1,549,1071,1519,1161,1238,736
Solyc04g072670.2.1,2374,1267,1229,3768,3456,2683
Solyc04g072680.1.1,0,0,0,0,0,0
Solyc04g072690.2.1,84,62,25,111,132,78
Solyc04g072700.2.1,7,17,2,32,46,37
Solyc04g072710.1.1,0,0,0,0,0,0
Solyc04g072720.2.1,0,0,0,0,0,0
Solyc04g072730.1.1,0,0,0,0,0,0
Solyc04g072740.2.1,692,411,179,2579,2488,1876
Solyc04g072750.2.1,6,19,11,6,8,0
Solyc04g072760.2.1,1133,834,1292,735,709,552
Solyc04g072770.2.1,226,151,127,250,230,196
Solyc04g072780.2.1,3279,3450,2640,3093,2962,2238
Solyc04g072790.1.1,31,22,16,32,19,17
Solyc04g072800.2.1,216,145,162,246,324,228
Solyc04g072810.2.1,1397,1164,980,1048,953,866
Solyc04g072820.1.1,63,51,51,94,73,52
Solyc04g072830.2.1,1038,466,313,1204,1182,931
Solyc04g072840.2.1,485,105,32,490,416,319
Solyc04g072850.2.1,2139,1106,875,746,712,532
Solyc04g072860.2.1,1190,743,968,876,734,657
Solyc04g072870.1.1,3,3,2,6,1,7
Solyc04g072880.2.1,97,109,129,164,160,136
Solyc04g072890.2.1,819,402,393,370,332,354
Solyc04g072900.1.1,1309,700,529,1481,1421,1255
Solyc04g072910.2.1,1646,1965,3618,1835,1448,1354
Solyc04g072920.2.1,54,40,40,77,59,34
Solyc04g072930.1.1,385,226,241,498,444,424
Solyc04g072940.2.1,466,283,154,218,187,179
Solyc04g073940.2.1,787,437,289,121,112,107
Solyc04g073950.1.1,174,131,85,258,210,205
Solyc04g073960.2.1,104,77,73,93,108,72
Solyc04g073970.2.1,942,1043,707,1676,1801,1202
Solyc04g073980.2.1,255,296,345,403,281,255
Solyc04g073990.2.1,4866,3930,3374,3854,3923,3009
Solyc04g074000.2.1,154,108,28,1108,1000,849
Solyc04g074010.1.1,2,0,0,2,0,0
Solyc04g074020.2.1,72,43,13,426,432,293
Solyc04g074030.2.1,76,48,12,567,556,445
Solyc04g074040.2.1,416,431,410,694,677,524
Solyc04g074050.2.1,66,39,12,354,345,273
Solyc04g074060.1.1,0,0,0,2,0,0
Solyc04g074070.1.1,108,85,131,60,47,59
Solyc04g074080.2.1,421,483,385,883,803,572
Solyc04g074090.2.1,295,190,183,652,543,406
Solyc04g074100.2.1,1338,1848,1805,2891,2950,2111
Solyc04g074110.2.1,238,244,155,218,231,166
Solyc04g074120.2.1,2,5,5,59,57,46
Solyc04g074130.2.1,141,98,85,236,193,154
Solyc04g074140.2.1,495,340,743,685,608,545
Solyc04g074150.1.1,100,126,132,195,211,156
Solyc04g074160.1.1,67,17,2,105,106,56
Solyc04g074170.1.1,0,0,0,4,0,4
Solyc04g074180.2.1,856,558,285,1590,1596,1238
Solyc04g074190.2.1,56,53,44,141,144,103
Solyc04g074200.1.1,0,0,0,0,0,0
Solyc04g074210.1.1,0,0,0,0,0,0
Solyc04g074220.2.1,137,62,53,188,213,157
Solyc04g074230.2.1,2734,2372,1821,2059,1919,1589
Solyc04g074240.2.1,1539,1268,1889,1853,1583,1427
Solyc04g074250.1.1,253,114,84,358,313,233
Solyc04g074260.1.1,0,0,0,0,0,0
Solyc04g074270.2.1,1993,967,1001,2006,1823,1470
Solyc04g074280.1.1,84,41,44,171,183,132
Solyc04g074290.2.1,1809,1139,954,1367,1158,899
Solyc04g074300.2.1,3485,3820,3538,5824,5614,4097
Solyc04g074310.2.1,62,62,24,130,151,108
Solyc04g074320.1.1,2,3,4,29,18,21
Solyc04g074330.2.1,85,78,19,18,26,27
Solyc04g074340.2.1,2089,1427,624,189,118,133
Solyc04g074350.2.1,48,74,32,88,71,80
Solyc04g074360.1.1,223,127,92,8,6,10
Solyc04g074370.1.1,0,0,0,0,0,2
Solyc04g074380.2.1,7,6,7,1,10,3
Solyc04g074390.2.1,16,8,12,12,16,17
Solyc04g074400.1.1,54,15,20,128,136,139
Solyc04g074410.1.1,843,818,554,1981,2075,1310
Solyc04g074420.1.1,16,41,25,11,15,12
Solyc04g074430.1.1,317,203,108,193,215,179
Solyc04g074440.1.1,51,55,22,54,69,53
Solyc04g074450.1.1,182,131,106,270,312,214
Solyc04g074460.1.1,0,0,0,0,0,0
Solyc04g074470.1.1,116,80,57,78,74,67
Solyc04g074480.2.1,4473,3346,2612,4824,4359,3714
Solyc04g074490.2.1,514,288,318,570,619,514
Solyc04g074500.2.1,116,106,76,144,157,92
Solyc04g074510.2.1,4710,4866,8601,4623,3764,3180
Solyc04g074520.1.1,72,28,11,129,111,99
Solyc04g074530.2.1,4,2,2,4,9,9
Solyc04g074540.2.1,3,1,0,1,0,1
Solyc04g074550.2.1,1736,2055,3544,1761,1497,1213
Solyc04g074560.1.1,114,148,123,324,282,222
Solyc04g074570.1.1,96,63,37,211,190,166
Solyc04g074580.1.1,3539,3835,4023,4859,4842,3626
Solyc04g074590.2.1,42,5,7,48,30,25
Solyc04g074600.1.1,0,0,0,0,0,0
Solyc04g074610.1.1,0,0,0,0,0,0
Solyc04g074620.1.1,0,0,0,0,0,0
Solyc04g074630.2.1,113,78,69,141,131,73
Solyc04g074640.2.1,143,158,140,370,393,286
Solyc04g074650.2.1,16,8,18,20,29,31
Solyc04g074660.1.1,99,72,125,120,97,90
Solyc04g074670.2.1,134,58,36,168,158,99
Solyc04g074680.1.1,4,13,12,37,38,32
Solyc04g074690.2.1,221,233,347,335,305,246
Solyc04g074700.2.1,244,252,181,894,788,668
Solyc04g074710.2.1,1,4,2,4,4,2
Solyc04g074720.2.1,370,242,126,419,371,314
Solyc04g074730.1.1,2465,2057,1541,1831,1623,1397
Solyc04g074740.2.1,448,527,516,477,429,352
Solyc04g074750.2.1,108,66,70,192,177,106
Solyc04g074760.2.1,141,168,285,367,354,298
Solyc04g074770.2.1,802,470,509,196,172,128
Solyc04g074780.2.1,17,20,13,3,6,3
Solyc04g074790.1.1,53,47,37,43,47,41
Solyc04g074800.2.1,438,414,386,680,727,556
Solyc04g074810.2.1,41,26,12,251,307,193
Solyc04g074820.1.1,3,4,8,18,30,13
Solyc04g074830.1.1,82,50,109,157,132,145
Solyc04g074840.2.1,0,2,2,0,1,1
Solyc04g074850.2.1,506,130,85,173,149,160
Solyc04g074860.2.1,93,33,58,144,130,95
Solyc04g074870.2.1,160,129,117,300,307,217
Solyc04g074880.2.1,2,4,4,12,11,6
Solyc04g074890.2.1,5,2,0,6,2,0
Solyc04g074900.2.1,11,6,24,5,13,8
Solyc04g074910.2.1,689,1328,1596,1262,1269,864
Solyc04g074920.2.1,14,6,4,8,17,14
Solyc04g074930.2.1,4,5,7,2,6,1
Solyc04g074940.2.1,197,276,429,240,230,189
Solyc04g074950.2.1,457,422,394,202,184,144
Solyc04g074960.2.1,246,192,141,95,72,76
Solyc04g074970.2.1,47,34,68,43,27,33
Solyc04g074980.2.1,2778,1797,1025,2757,2499,1972
Solyc04g074990.2.1,5,17,11,285,318,225
Solyc04g075000.1.1,117,82,56,277,258,189
Solyc04g075010.1.1,2,0,1,1,0,0
Solyc04g076010.2.1,213,600,242,726,567,567
Solyc04g076020.2.1,193,115,77,258,186,156
Solyc04g076030.1.1,811,373,123,1547,1531,1131
Solyc04g076040.2.1,174,162,100,481,483,358
Solyc04g076050.2.1,351,433,636,371,423,369
Solyc04g076060.2.1,1413,1295,920,1611,1579,1064
Solyc04g076070.1.1,197,125,115,330,355,237
Solyc04g076080.2.1,115,102,153,141,157,113
Solyc04g076090.2.1,1698,903,892,1260,1306,988
Solyc04g076100.2.1,360,128,57,541,591,377
Solyc04g076110.2.1,374,309,325,519,458,308
Solyc04g076120.2.1,9,9,3,26,12,10
Solyc04g076130.2.1,9,3,8,18,18,4
Solyc04g076140.2.1,787,661,1048,679,555,554
Solyc04g076150.2.1,5582,4035,9314,6226,4365,5077
Solyc04g076160.1.1,0,0,0,0,0,0
Solyc04g076170.1.1,0,0,0,0,0,0
Solyc04g076180.2.1,726,352,296,1352,1210,899
Solyc04g076190.1.1,470,256,178,194,192,126
Solyc04g076200.2.1,164,160,144,156,152,127
Solyc04g076210.2.1,1922,825,926,2407,2125,1843
Solyc04g076220.2.1,71,46,40,301,306,202
Solyc04g076230.2.1,441,330,507,476,464,379
Solyc04g076240.1.1,0,0,0,21,22,17
Solyc04g076250.2.1,72,103,188,116,92,68
Solyc04g076260.1.1,22,43,35,50,49,55
Solyc04g076270.1.1,543,312,144,889,767,649
Solyc04g076280.2.1,2,4,2,0,0,0
Solyc04g076290.2.1,240,224,345,341,320,257
Solyc04g076300.2.1,347,262,362,453,425,400
Solyc04g076310.2.1,47,24,50,183,199,125
Solyc04g076320.2.1,455,327,306,615,610,451
Solyc04g076330.1.1,26,7,2,50,54,38
Solyc04g076340.2.1,363,417,386,573,550,486
Solyc04g076350.1.1,812,900,979,603,463,464
Solyc04g076360.2.1,113,66,70,277,301,214
Solyc04g076370.2.1,81,34,29,91,95,46
Solyc04g076380.2.1,2011,1258,868,2664,2404,2029
Solyc04g076390.2.1,379,240,248,445,412,291
Solyc04g076400.2.1,204,211,253,672,568,401
Solyc04g076410.2.1,299,244,254,354,315,272
Solyc04g076420.2.1,655,541,517,789,746,586
Solyc04g076430.2.1,421,307,218,582,445,384
Solyc04g076440.1.1,0,1,2,17,10,3
Solyc04g076450.1.1,277,143,168,399,444,346
Solyc04g076460.2.1,160,61,13,256,283,180
Solyc04g076470.1.1,231,158,119,219,237,219
Solyc04g076480.2.1,93,69,41,148,126,114
Solyc04g076490.2.1,56,14,3,98,76,100
Solyc04g076500.2.1,380,96,20,545,540,490
Solyc04g076510.2.1,1230,568,383,1811,1630,1348
Solyc04g076520.1.1,553,288,156,796,804,647
Solyc04g076530.2.1,189,132,192,216,244,181
Solyc04g076540.2.1,1568,393,201,2001,1767,1444
Solyc04g076550.2.1,175,11,2,179,154,128
Solyc04g076560.2.1,110,91,58,189,175,149
Solyc04g076570.2.1,154,110,117,151,138,95
Solyc04g076580.2.1,108,148,155,220,195,143
Solyc04g076590.1.1,0,0,0,0,0,0
Solyc04g076600.1.1,0,2,0,2,1,0
Solyc04g076610.1.1,474,300,172,484,470,389
Solyc04g076620.2.1,6186,1739,1191,9730,8973,7777
Solyc04g076630.2.1,84,16,3,139,137,107
Solyc04g076640.1.1,39,23,12,107,129,91
Solyc04g076650.1.1,9,12,11,354,427,268
Solyc04g076660.2.1,75,37,69,50,50,42
Solyc04g076670.2.1,1230,1403,2568,1221,1164,1024
Solyc04g076680.2.1,14,16,39,21,16,13
Solyc04g076690.2.1,20,12,38,25,25,22
Solyc04g076700.2.1,29,26,44,66,40,54
Solyc04g076710.2.1,13,6,10,28,19,33
Solyc04g076720.1.1,24,3,4,29,36,20
Solyc04g076730.1.1,0,0,0,1,1,0
Solyc04g076740.2.1,235,196,210,372,333,262
Solyc04g076750.1.1,665,653,1148,677,632,516
Solyc04g076760.1.1,0,0,0,0,1,0
Solyc04g076770.2.1,0,1,2,0,5,2
Solyc04g076780.2.1,446,154,143,1082,1051,828
Solyc04g076790.2.1,801,711,1143,579,546,483
Solyc04g076800.2.1,90,73,52,149,160,114
Solyc04g076810.2.1,495,406,414,475,500,379
Solyc04g076820.1.1,1588,928,439,1318,1097,975
Solyc04g076830.2.1,198,149,177,178,149,129
Solyc04g076840.1.1,0,0,0,0,0,0
Solyc04g076850.2.1,5473,5785,4478,8771,8268,6370
Solyc04g076860.2.1,298,148,142,785,638,540
Solyc04g076880.2.1,670,449,292,1339,1232,993
Solyc04g076890.2.1,792,911,1103,899,827,609
Solyc04g076900.1.1,53,20,10,48,57,49
Solyc04g076910.2.1,325,105,80,488,401,344
Solyc04g076920.2.1,313,170,116,414,298,264
Solyc04g076930.1.1,0,0,0,0,0,0
Solyc04g076940.2.1,128,66,79,194,165,141
Solyc04g076950.2.1,12,2,4,21,7,12
Solyc04g076960.2.1,460,215,86,289,282,240
Solyc04g076970.2.1,2,3,2,3,8,2
Solyc04g076980.2.1,474,142,6,624,554,438
Solyc04g076990.2.1,1240,968,782,1696,1494,1352
Solyc04g077000.2.1,105,125,116,199,213,176
Solyc04g077010.2.1,634,331,259,1783,1429,1268
Solyc04g077020.2.1,35930,31940,42481,39526,35001,29647
Solyc04g077030.2.1,17,13,13,70,87,64
Solyc04g077040.2.1,523,425,379,825,738,551
Solyc04g077050.2.1,667,573,336,919,872,694
Solyc04g077060.2.1,448,226,108,863,844,627
Solyc04g077070.1.1,0,0,0,0,0,0
Solyc04g077080.1.1,0,0,0,0,0,0
Solyc04g077090.1.1,0,0,0,0,0,0
Solyc04g077100.2.1,12,6,4,15,12,17
Solyc04g077110.2.1,2,1,3,7,2,3
Solyc04g077120.2.1,430,401,808,480,491,426
Solyc04g077130.1.1,124,162,210,256,237,202
Solyc04g077140.2.1,161,178,155,363,314,210
Solyc04g077150.2.1,284,623,658,376,415,314
Solyc04g077160.1.1,268,331,376,253,256,179
Solyc04g077170.2.1,24,49,27,135,177,111
Solyc04g077180.1.1,38,25,30,33,27,18
Solyc04g077190.2.1,728,140,105,543,584,398
Solyc04g077200.1.1,2,0,0,1,3,1
Solyc04g077210.2.1,36,58,24,88,83,67
Solyc04g077220.2.1,7,5,7,10,18,6
Solyc04g077230.1.1,54,117,60,87,70,71
Solyc04g077240.2.1,438,832,1095,372,329,275
Solyc04g077250.2.1,0,0,0,0,0,0
Solyc04g077260.2.1,0,2,0,0,2,0
Solyc04g077270.2.1,40,32,11,210,194,169
Solyc04g077280.2.1,10,8,2,12,14,12
Solyc04g077290.1.1,154,157,192,202,184,150
Solyc04g077300.2.1,1,0,0,0,1,2
Solyc04g077310.2.1,34,48,53,70,60,59
Solyc04g077320.1.1,21,3,2,8,4,10
Solyc04g077330.2.1,20,7,17,8,12,10
Solyc04g077340.2.1,192,121,121,189,173,161
Solyc04g077350.1.1,16,6,11,10,7,8
Solyc04g077360.2.1,30,20,13,58,42,28
Solyc04g077370.1.1,12,7,3,8,7,4
Solyc04g077380.2.1,1,2,2,0,8,0
Solyc04g077390.2.1,42,34,33,88,108,73
Solyc04g077400.2.1,511,419,509,818,586,689
Solyc04g077410.2.1,0,0,0,34,36,23
Solyc04g077420.2.1,633,729,1189,424,382,355
Solyc04g077430.2.1,186,215,297,195,184,158
Solyc04g077440.2.1,3572,2953,1870,2679,2546,2017
Solyc04g077450.2.1,21,22,16,67,35,57
Solyc04g077460.2.1,104,93,87,109,132,70
Solyc04g077470.2.1,3048,2538,4577,2864,2382,2137
Solyc04g077480.2.1,277,210,141,424,380,274
Solyc04g077490.2.1,93,66,41,724,816,548
Solyc04g077500.2.1,659,784,852,977,766,720
Solyc04g077510.2.1,73,57,45,699,959,622
Solyc04g077520.2.1,259,229,231,534,540,417
Solyc04g077530.1.1,0,0,0,0,1,1
Solyc04g077540.2.1,57,59,37,199,230,152
Solyc04g077550.1.1,0,0,0,0,0,0
Solyc04g077560.2.1,238,159,259,270,313,247
Solyc04g077570.1.1,78,90,108,86,81,60
Solyc04g077580.2.1,2,1,6,94,89,83
Solyc04g077590.2.1,1137,806,977,1588,1401,1254
Solyc04g077600.2.1,805,585,606,747,631,606
Solyc04g077610.2.1,392,274,183,721,711,581
Solyc04g077620.1.1,12,8,21,13,13,10
Solyc04g077630.2.1,5,5,6,3,3,4
Solyc04g077640.2.1,0,0,2,0,0,0
Solyc04g077650.2.1,11,8,4,29,22,16
Solyc04g077660.2.1,111,80,73,243,241,172
Solyc04g077670.2.1,138,127,63,172,135,98
Solyc04g077680.2.1,424,331,389,644,635,501
Solyc04g077690.2.1,239,267,140,321,351,270
Solyc04g077700.1.1,0,0,0,0,0,0
Solyc04g077710.1.1,0,0,0,0,0,0
Solyc04g077720.1.1,0,2,1,4,3,4
Solyc04g077730.1.1,0,0,0,1,0,2
Solyc04g077740.1.1,13,9,11,25,35,16
Solyc04g077750.2.1,2,0,0,7,12,9
Solyc04g077760.1.1,2,0,0,0,0,2
Solyc04g077770.2.1,121,102,141,207,210,167
Solyc04g077780.2.1,1098,1032,959,743,745,543
Solyc04g077790.2.1,130,159,166,215,257,154
Solyc04g077800.1.1,0,0,0,0,0,0
Solyc04g077810.1.1,29,20,7,73,59,106
Solyc04g077820.2.1,200,149,103,277,252,214
Solyc04g077830.2.1,52,34,3,129,149,105
Solyc04g077840.2.1,156,167,219,136,123,111
Solyc04g077850.2.1,339,193,127,228,190,194
Solyc04g077860.2.1,217,202,307,327,267,253
Solyc04g077870.2.1,1445,581,484,1284,1169,887
Solyc04g077880.1.1,0,3,0,35,45,33
Solyc04g077890.1.1,0,0,0,55,98,54
Solyc04g077900.1.1,0,0,0,21,43,19
Solyc04g077910.1.1,1,0,0,70,102,65
Solyc04g077920.2.1,384,354,280,415,491,406
Solyc04g077930.2.1,672,410,400,783,626,538
Solyc04g077940.2.1,548,134,101,751,714,601
Solyc04g077950.2.1,0,0,0,0,0,0
Solyc04g077960.1.1,0,0,2,1,6,1
Solyc04g077970.2.1,2611,2715,2951,2803,2638,1912
Solyc04g077980.1.1,51,55,26,167,181,148
Solyc04g077990.2.1,165,200,130,188,169,172
Solyc04g078000.2.1,422,197,142,533,503,356
Solyc04g078010.2.1,23,15,14,14,16,5
Solyc04g078020.1.1,0,0,0,0,0,0
Solyc04g078030.2.1,277,333,638,613,452,501
Solyc04g078040.2.1,4,3,0,4,4,5
Solyc04g078050.2.1,593,360,385,778,761,612
Solyc04g078060.1.1,88,62,84,55,57,50
Solyc04g078070.2.1,3091,3751,5136,2972,2767,2273
Solyc04g078080.1.1,0,0,0,4,6,6
Solyc04g078090.2.1,1234,571,357,674,635,560
Solyc04g078100.1.1,1,0,1,808,1260,681
Solyc04g078110.1.1,772,244,103,510,487,455
Solyc04g078120.2.1,70,74,87,182,150,86
Solyc04g078130.2.1,413,268,358,449,397,351
Solyc04g078140.2.1,43,40,43,300,421,186
Solyc04g078150.2.1,118,148,210,153,167,91
Solyc04g078160.2.1,130,81,95,163,189,119
Solyc04g078170.1.1,0,0,0,0,0,0
Solyc04g078180.1.1,0,0,0,0,0,0
Solyc04g078190.2.1,296,192,119,647,610,457
Solyc04g078200.2.1,1291,1838,1692,2010,1943,1534
Solyc04g078210.1.1,41,64,42,469,475,266
Solyc04g078220.1.1,0,0,1,0,0,0
Solyc04g078230.1.1,0,0,3,1,3,2
Solyc04g078240.1.1,1,1,0,1,0,0
Solyc04g078250.2.1,552,456,579,729,490,436
Solyc04g078260.1.1,0,0,0,0,0,0
Solyc04g078270.2.1,11,8,4,26,38,26
Solyc04g078280.2.1,2,3,8,2,8,2
Solyc04g078290.2.1,98,128,61,451,423,293
Solyc04g078300.2.1,1,1,0,7,9,3
Solyc04g078310.2.1,37,13,22,92,88,54
Solyc04g078320.2.1,458,358,495,816,688,663
Solyc04g078340.2.1,12,2,2,5,9,10
Solyc04g078350.1.1,0,0,0,0,0,0
Solyc04g078360.1.1,0,0,0,0,2,0
Solyc04g078370.2.1,24,13,8,7,12,6
Solyc04g078380.1.1,881,675,780,1017,888,812
Solyc04g078390.1.1,343,326,218,508,437,296
Solyc04g078400.2.1,144,128,127,197,193,137
Solyc04g078410.2.1,3,4,0,29,27,12
Solyc04g078420.1.1,2364,1368,699,2244,2072,1813
Solyc04g078430.1.1,0,0,0,0,0,0
Solyc04g078440.2.1,2,0,0,1,0,0
Solyc04g078450.2.1,8,15,29,14,21,20
Solyc04g078460.2.1,1923,2500,4258,2380,1906,1708
Solyc04g078470.2.1,1040,1332,907,2356,2570,1666
Solyc04g078480.2.1,151,159,250,239,246,154
Solyc04g078490.1.1,1188,790,800,1444,1401,1167
Solyc04g078500.1.1,39,57,60,104,102,88
Solyc04g078510.2.1,3720,3428,6773,3070,2448,2218
Solyc04g078520.2.1,636,702,613,1033,937,775
Solyc04g078530.1.1,25,12,22,10,14,2
Solyc04g078540.2.1,3549,2493,1964,2592,2400,1930
Solyc04g078550.2.1,293,169,112,434,433,327
Solyc04g078560.1.1,52,51,20,69,54,28
Solyc04g078570.1.1,0,0,0,0,0,0
Solyc04g078580.1.1,0,0,0,0,0,0
Solyc04g078590.2.1,544,353,222,812,908,649
Solyc04g078600.2.1,692,810,1496,957,811,715
Solyc04g078610.2.1,1000,409,223,998,919,740
Solyc04g078620.2.1,106,122,166,136,143,131
Solyc04g078630.2.1,34,33,29,49,51,44
Solyc04g078640.1.1,170,155,133,153,178,173
Solyc04g078650.2.1,46,56,33,83,96,94
Solyc04g078660.1.1,11,27,9,42,44,62
Solyc04g078670.2.1,38,23,4,91,68,51
Solyc04g078680.2.1,1408,867,726,1997,1852,1462
Solyc04g078690.2.1,361,424,335,796,913,673
Solyc04g078700.2.1,558,378,283,751,764,504
Solyc04g078710.1.1,9,2,5,12,8,17
Solyc04g078720.1.1,2,3,0,29,19,27
Solyc04g078730.1.1,18,16,5,384,299,261
Solyc04g078740.2.1,685,140,176,661,616,406
Solyc04g078750.2.1,1445,922,837,1123,1065,858
Solyc04g078760.2.1,433,356,360,647,650,486
Solyc04g078770.2.1,12,15,6,101,106,81
Solyc04g078780.2.1,144,141,128,388,346,236
Solyc04g078790.2.1,3,1,5,17,9,7
Solyc04g078800.2.1,9,9,1,6,19,7
Solyc04g078810.2.1,436,279,147,730,678,535
Solyc04g078820.2.1,612,561,451,1040,1084,708
Solyc04g078830.2.1,735,458,287,1362,1210,984
Solyc04g078840.2.1,225,139,83,953,844,738
Solyc04g078850.2.1,88,94,83,128,161,112
Solyc04g078860.2.1,34,12,10,43,76,53
Solyc04g078870.2.1,263,114,63,274,275,202
Solyc04g078880.2.1,173,58,187,59,49,43
Solyc04g078890.2.1,357,267,358,334,280,275
Solyc04g078900.2.1,91,110,42,635,635,473
Solyc04g078910.2.1,212,234,281,252,227,151
Solyc04g078920.2.1,1217,1368,1850,957,957,743
Solyc04g078930.2.1,99,69,60,165,169,137
Solyc04g078940.2.1,310,182,147,1107,1177,816
Solyc04g078950.1.1,633,419,1039,438,399,431
Solyc04g078960.1.1,23,28,26,45,26,22
Solyc04g078970.1.1,486,253,224,407,325,333
Solyc04g078980.2.1,5,0,3,4,1,1
Solyc04g078990.2.1,30,19,16,22,21,16
Solyc04g079000.2.1,162,125,95,176,183,148
Solyc04g079010.1.1,0,0,0,0,0,0
Solyc04g079020.2.1,0,0,0,0,0,0
Solyc04g079030.2.1,27,41,5,72,61,68
Solyc04g079040.2.1,1,1,1,10,3,2
Solyc04g079050.1.1,406,826,225,543,613,420
Solyc04g079060.2.1,141,120,59,164,147,123
Solyc04g079070.2.1,10,11,15,7,9,7
Solyc04g079080.2.1,74,82,163,39,35,36
Solyc04g079090.2.1,317,243,411,352,250,238
Solyc04g079100.2.1,500,228,67,564,510,434
Solyc04g079110.1.1,25,44,21,130,133,102
